age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
20, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
29, Local-gov,9, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
23, Private,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,30, United-States,0
19, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,4, United-States,0
31, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
21, Private,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,55, United-States,0
39, Private,13, Divorced, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
35, Private,12, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
36, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,35, United-States,0
37, ?,9, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,42, ?,0
32, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
19, Private,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,20, United-States,0
33, Private,9, Never-married, Adm-clerical, Not-in-family, Black, Male,0,0,40, United-States,0
31, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,35, United-States,0
39, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,40, United-States,1
27, Private,13, Never-married, Tech-support, Unmarried, Black, Female,0,0,40, United-States,0
33, Private,5, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,50, United-States,0
38, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
37, Local-gov,14, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
39, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,3103,0,50, United-States,1
36, Private,9, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
39, Self-emp-not-inc,9, Married-civ-spouse, Sales, Wife, Black, Female,0,0,54, Dominican-Republic,1
28, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
24, Self-emp-not-inc,9, Never-married, Craft-repair, Own-child, White, Male,0,0,50, United-States,0
21, Private,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,0
29, Private,9, Never-married, Sales, Unmarried, White, Male,0,0,38, United-States,0
34, Private,13, Never-married, Sales, Not-in-family, White, Male,27828,0,40, United-States,1
21, Local-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,594,0,4, United-States,0
32, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
25, Private,10, Married-spouse-absent, Sales, Not-in-family, White, Male,0,0,50, United-States,0
34, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
33, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
35, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,60, United-States,1
36, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,43, United-States,0
22, Private,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
19, Private,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
27, Private,9, Never-married, Handlers-cleaners, Other-relative, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
27, Local-gov,9, Divorced, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
21, Private,10, Never-married, Sales, Own-child, White, Female,0,0,47, United-States,0
33, Private,14, Divorced, Exec-managerial, Own-child, White, Female,14084,0,50, United-States,1
32, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,1
28, Private,12, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0
33, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,80, United-States,1
35, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,0
25, Private,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,30, United-States,1
37, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
36, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31, Private,4, Divorced, Transport-moving, Unmarried, White, Male,0,0,20, United-States,0
29, Local-gov,10, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
29, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
27, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0
24, State-gov,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,12, United-States,0
33, Private,9, Married-civ-spouse, Machine-op-inspct, Wife, Other, Female,0,0,40, Columbia,0
25, Private,9, Never-married, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,0
17, ?,8, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
18, ?,8, Never-married, ?, Own-child, White, Male,0,0,25, United-States,0
22, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
31, Private,10, Never-married, Sales, Not-in-family, White, Male,0,0,45, United-States,0
26, Private,9, Never-married, Machine-op-inspct, Unmarried, Other, Female,0,0,40, Columbia,0
31, Private,3, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,56, Mexico,0
33, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
17, Private,6, Never-married, Sales, Other-relative, White, Male,0,0,30, United-States,0
22, Local-gov,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,35, United-States,0
24, Private,12, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
22, Private,9, Never-married, Sales, Own-child, Black, Female,0,0,40, United-States,0
32, Private,13, Married-civ-spouse, Sales, Husband, White, Male,99999,0,60, United-States,1
27, Private,13, Never-married, Sales, Not-in-family, White, Male,0,0,80, United-States,1
29, Self-emp-not-inc,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,35, United-States,1
38, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
39, Local-gov,12, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,59, United-States,0
39, Private,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,0
20, Private,9, Never-married, Other-service, Own-child, White, Female,0,0,30, United-States,0
27, Private,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
19, Private,10, Never-married, Tech-support, Own-child, White, Female,0,0,40, ?,0
33, Federal-gov,15, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,65, United-States,1
34, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,22, United-States,0
19, Private,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,0
24, Private,13, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
25, Private,9, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, United-States,0
19, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, United-States,0
17, Private,7, Never-married, Priv-house-serv, Own-child, White, Female,0,0,9, United-States,0
30, Private,15, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,1740,40, Haiti,0
32, Private,13, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,40, South,0
25, Local-gov,13, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,0
18, Private,7, Never-married, Sales, Own-child, White, Male,0,0,18, United-States,0
23, Private,9, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,40, United-States,0
22, Private,9, Never-married, Prof-specialty, Own-child, White, Male,0,0,54, United-States,0
24, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,2597,0,40, United-States,0
36, Private,13, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0
19, Self-emp-not-inc,7, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
22, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,0
18, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0
37, Private,9, Separated, Other-service, Unmarried, Black, Female,0,0,25, United-States,0
26, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
36, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,40, United-States,1
25, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
38, Private,10, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,35, United-States,0
32, Private,10, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
22, Private,9, Never-married, Other-service, Not-in-family, White, Female,0,0,24, United-States,0
19, Private,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
37, Private,11, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States,0
17, ?,6, Never-married, ?, Own-child, Black, Male,0,0,20, United-States,0
23, Private,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,30, United-States,0
26, Private,9, Never-married, Sales, Not-in-family, Black, Male,0,0,40, United-States,0
22, Private,9, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States,0
27, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
28, Private,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
37, Local-gov,10, Separated, Protective-serv, Own-child, Other, Male,0,0,52, United-States,0
35, Private,11, Divorced, Prof-specialty, Own-child, Black, Male,0,0,40, United-States,0
29, Private,9, Never-married, Protective-serv, Other-relative, Black, Male,0,0,40, United-States,0
36, Local-gov,13, Married-civ-spouse, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
23, Private,12, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
32, Self-emp-not-inc,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
27, Private,6, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
28, Private,11, Married-civ-spouse, Handlers-cleaners, Wife, White, Female,0,0,30, Ecuador,0
35, State-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
18, ?,10, Never-married, ?, Own-child, White, Male,594,0,10, United-States,0
38, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
18, Private,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
37, Federal-gov,10, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
39, Private,9, Divorced, Other-service, Own-child, White, Male,0,0,40, United-States,0
37, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1
32, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
30, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States,0
18, ?,9, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
27, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
38, Private,9, Married-civ-spouse, Exec-managerial, Wife, White, Female,7688,0,40, United-States,1
21, Private,10, Never-married, Craft-repair, Own-child, White, Female,0,0,40, United-States,0
39, Self-emp-not-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
21, Private,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
20, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,25, United-States,0
35, ?,10, Married-civ-spouse, ?, Husband, Asian-Pac-Islander, Male,0,0,40, Philippines,1
27, Private,9, Never-married, Sales, Own-child, White, Male,0,0,40, United-States,0
39, Self-emp-inc,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
36, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
25, Private,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,0
19, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0
36, Private,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3103,0,40, United-States,1
39, Private,14, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,15024,0,40, United-States,1
32, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
39, Private,8, Divorced, Sales, Not-in-family, White, Female,0,0,40, United-States,0
31, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
39, Private,10, Divorced, Sales, Other-relative, White, Female,0,0,35, United-States,0
29, Private,10, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
37, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,0
24, Private,9, Never-married, Other-service, Unmarried, White, Female,0,0,35, United-States,0
35, Private,13, Never-married, Other-service, Not-in-family, White, Male,0,0,37, United-States,0
34, Federal-gov,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,1
24, Private,7, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,0
36, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
32, Private,9, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,0,40, Hong,0
19, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
19, ?,9, Never-married, ?, Own-child, Black, Male,0,0,10, United-States,0
24, Private,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
21, Private,10, Never-married, Tech-support, Own-child, White, Male,0,0,35, United-States,0
21, Private,9, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,25, United-States,0
29, Private,10, Never-married, Other-service, Other-relative, White, Female,0,0,20, United-States,0
39, Private,7, Divorced, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
22, Private,12, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,36, ?,0
33, Private,5, Married-civ-spouse, Transport-moving, Other-relative, White, Male,0,0,40, Mexico,0
35, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
27, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
18, ?,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
28, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,63, United-States,0
39, Private,10, Divorced, Protective-serv, Unmarried, Black, Female,0,0,30, United-States,0
23, Private,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,0
18, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,0
18, Private,6, Never-married, Sales, Other-relative, Black, Female,0,0,40, United-States,0
19, ?,6, Never-married, ?, Own-child, Black, Male,0,0,25, United-States,0
27, Private,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
36, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
31, Private,10, Married-civ-spouse, Exec-managerial, Own-child, White, Male,0,0,50, United-States,0
39, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
35, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
23, Private,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
37, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
27, Private,10, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,0
21, Private,11, Never-married, Craft-repair, Own-child, Black, Male,0,0,40, United-States,0
35, Private,12, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
27, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,35, United-States,0
36, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
21, ?,10, Married-civ-spouse, ?, Wife, White, Female,3781,0,40, United-States,0
25, Private,10, Never-married, Sales, Own-child, Black, Female,3418,0,30, United-States,0
33, Private,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
37, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,7688,0,50, United-States,1
35, Private,13, Separated, Exec-managerial, Unmarried, White, Female,0,0,42, United-States,0
38, Self-emp-not-inc,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,24, United-States,1
20, Private,10, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,8, India,0
31, Private,9, Divorced, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,0
35, Private,6, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
23, Private,13, Never-married, Sales, Own-child, White, Male,0,0,55, United-States,0
38, Private,9, Never-married, Other-service, Unmarried, White, Male,0,1408,40, ?,0
36, Private,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2829,0,40, United-States,0
27, Private,8, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,0
29, Self-emp-not-inc,13, Never-married, Prof-specialty, Other-relative, White, Male,0,0,40, United-States,0
30, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1848,40, United-States,1
25, Private,9, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
30, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
18, Private,7, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, United-States,0
38, Self-emp-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,80, United-States,1
19, Private,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,0
26, State-gov,9, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,1
21, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,25, United-States,0
18, Private,7, Never-married, Sales, Own-child, White, Male,0,0,20, United-States,0
32, Private,9, Separated, Other-service, Not-in-family, White, Female,0,0,30, United-States,0
28, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
36, Local-gov,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
33, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
24, Private,10, Never-married, Tech-support, Own-child, White, Female,0,0,20, United-States,0
28, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
33, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
19, Private,9, Never-married, Other-service, Not-in-family, White, Female,0,0,45, United-States,0
32, Self-emp-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,1902,55, United-States,1
25, Private,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,32, United-States,0
26, Local-gov,13, Never-married, Prof-specialty, Own-child, Black, Female,0,0,40, United-States,0
29, Private,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
29, Private,10, Never-married, Craft-repair, Own-child, White, Male,0,0,45, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Other-relative, White, Male,0,0,35, Ireland,0
19, Private,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,0
37, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,0
31, Private,11, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,45, United-States,0
26, Private,11, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,1
28, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
28, Private,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
39, Private,9, Widowed, Handlers-cleaners, Unmarried, White, Male,0,0,40, ?,0
33, Federal-gov,15, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,40, United-States,1
20, Private,9, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States,0
35, Private,7, Separated, Priv-house-serv, Unmarried, White, Female,0,0,8, Mexico,0
30, Private,10, Married-spouse-absent, Exec-managerial, Unmarried, White, Female,0,0,45, United-States,0
21, ?,10, Never-married, ?, Own-child, White, Female,2176,0,40, United-States,0
30, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
22, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
33, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,65, United-States,0
18, Private,9, Never-married, Sales, Own-child, Asian-Pac-Islander, Female,0,0,40, United-States,0
29, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
27, Self-emp-not-inc,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States,1
35, Private,7, Divorced, Handlers-cleaners, Other-relative, White, Male,0,0,40, United-States,0
35, Private,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
30, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,75, United-States,0
37, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
19, Private,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
23, Private,6, Never-married, Handlers-cleaners, Unmarried, White, Male,0,0,50, United-States,0
34, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,1
36, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,15024,0,45, United-States,1
38, Private,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,42, United-States,0
21, Private,12, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
23, Private,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,0
38, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,70, United-States,1
35, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
27, Private,10, Never-married, Handlers-cleaners, Not-in-family, Black, Male,0,0,40, United-States,0
36, Private,12, Never-married, Tech-support, Unmarried, White, Female,0,0,45, United-States,0
29, Self-emp-not-inc,9, Never-married, Transport-moving, Unmarried, Black, Male,0,0,45, United-States,0
25, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
28, Private,11, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1669,42, United-States,0
27, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
29, Private,9, Never-married, Other-service, Unmarried, White, Female,0,0,30, United-States,0
23, Private,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States,0
20, Private,9, Never-married, Craft-repair, Other-relative, Black, Male,0,0,40, United-States,0
36, Private,11, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
17, Private,7, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,0
32, Private,3, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, Mexico,0
34, Private,9, Divorced, Other-service, Unmarried, White, Female,0,3770,45, United-States,0
29, Local-gov,11, Married-civ-spouse, Protective-serv, Husband, White, Male,7688,0,40, United-States,1
22, Private,13, Never-married, Exec-managerial, Own-child, White, Male,2202,0,4, United-States,0
25, Private,13, Never-married, Prof-specialty, Own-child, Asian-Pac-Islander, Male,0,0,40, United-States,0
34, Self-emp-not-inc,11, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,50, United-States,0
31, Private,11, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,43, United-States,0
38, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,50, United-States,1
19, ?,10, Never-married, ?, Own-child, White, Female,0,0,30, United-States,0
31, Private,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
20, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
34, Self-emp-inc,12, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,36, United-States,0
39, Local-gov,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,0
34, Private,13, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,0
27, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
30, Federal-gov,5, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
35, Local-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25, Private,2, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Guatemala,0
29, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,3411,0,45, United-States,0
32, Self-emp-not-inc,10, Divorced, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
17, ?,6, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
39, Self-emp-not-inc,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
17, Private,7, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
28, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,3908,0,40, United-States,0
36, Local-gov,13, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, Honduras,0
30, Private,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,1876,45, United-States,0
34, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
25, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1579,40, United-States,0
25, Private,10, Never-married, Sales, Own-child, Black, Female,3418,0,30, United-States,0
25, Private,12, Never-married, Tech-support, Not-in-family, White, Female,0,0,45, United-States,0
18, Private,9, Never-married, Other-service, Not-in-family, White, Male,0,0,25, United-States,0
18, Private,6, Never-married, Sales, Own-child, White, Male,0,0,10, United-States,0
37, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1
33, Private,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,45, United-States,0
19, Private,9, Never-married, Other-service, Own-child, Black, Female,0,0,40, United-States,0
35, Private,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
20, Private,9, Never-married, Sales, Own-child, Black, Female,0,0,35, United-States,0
32, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,80, United-States,1
27, Private,16, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
26, ?,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,0
23, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
26, Private,9, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, United-States,0
20, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
35, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
25, Private,8, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, El-Salvador,0
24, Private,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,55, United-States,0
39, Private,10, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,1
36, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
32, Self-emp-not-inc,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
39, Private,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
