age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
54, Self-emp-not-inc,9, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, United-States,0
59, State-gov,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
73, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, Asian-Pac-Islander, Male,0,2457,40, Vietnam,0
41, Private,9, Never-married, Sales, Not-in-family, Black, Female,0,0,60, United-States,0
46, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,1
53, Private,9, Married-civ-spouse, Other-service, Husband, Black, Male,0,1740,40, United-States,0
42, Private,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
41, Private,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
44, Local-gov,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
42, Private,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
66, Private,9, Widowed, Tech-support, Not-in-family, White, Female,0,0,18, United-States,0
47, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
58, Local-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,48, United-States,0
44, Private,10, Divorced, Exec-managerial, Other-relative, White, Female,0,0,45, United-States,0
49, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
46, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, United-States,1
59, Private,9, Divorced, Tech-support, Unmarried, White, Male,0,0,60, United-States,1
47, Private,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, Germany,0
44, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,66, United-States,0
48, Private,7, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
62, Private,5, Widowed, Other-service, Unmarried, Black, Female,0,0,25, United-States,0
58, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States,0
43, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
55, Private,13, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,18, United-States,1
46, ?,11, Divorced, ?, Unmarried, White, Male,0,0,30, United-States,0
40, Private,10, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,32, United-States,0
57, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
55, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
61, Local-gov,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,70, United-States,0
71, ?,10, Married-civ-spouse, ?, Husband, White, Male,3432,0,30, United-States,0
45, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,43, United-States,1
50, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0
56, Local-gov,14, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
42, Private,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
43, ?,10, Married-civ-spouse, ?, Husband, White, Male,0,0,45, United-States,1
61, Federal-gov,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
59, Private,6, Widowed, Other-service, Other-relative, Asian-Pac-Islander, Female,0,0,40, Philippines,0
49, Private,9, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,32, United-States,0
73, ?,13, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States,0
47, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,2885,0,32, United-States,0
69, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,24, United-States,0
59, Self-emp-not-inc,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
60, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0
56, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
54, Local-gov,10, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,30, United-States,0
42, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,53, United-States,0
47, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, Cuba,1
56, Private,10, Married-spouse-absent, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,0
46, Private,9, Never-married, Other-service, Unmarried, White, Female,0,0,24, United-States,0
55, Private,13, Separated, Exec-managerial, Not-in-family, White, Male,14084,0,45, United-States,1
59, Private,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,48, United-States,0
40, ?,4, Separated, ?, Not-in-family, White, Female,0,0,8, United-States,0
52, Self-emp-not-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
46, Private,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
57, Private,11, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,45, United-States,0
60, Private,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
42, Private,10, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,0
43, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1887,70, United-States,1
51, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
47, Local-gov,14, Divorced, Prof-specialty, Unmarried, White, Female,5455,0,45, United-States,0
41, Private,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,7688,0,40, United-States,1
59, Private,7, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
75, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,20, United-States,0
45, Self-emp-not-inc,14, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
51, Local-gov,9, Widowed, Other-service, Unmarried, White, Female,0,0,40, United-States,0
62, Self-emp-not-inc,3, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,0
51, Private,9, Divorced, Craft-repair, Own-child, Black, Male,0,0,40, United-States,0
50, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,0
47, Private,9, Never-married, Machine-op-inspct, Unmarried, Amer-Indian-Eskimo, Male,0,0,56, Puerto-Rico,0
49, State-gov,10, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,20, United-States,0
57, Local-gov,9, Widowed, Transport-moving, Not-in-family, White, Female,0,0,40, United-States,0
53, Private,12, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,1
44, Federal-gov,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
40, Local-gov,10, Never-married, Protective-serv, Not-in-family, White, Male,0,2444,40, United-States,1
44, Private,13, Divorced, Sales, Unmarried, White, Female,0,0,35, United-States,0
46, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,65, United-States,1
40, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2580,0,40, United-States,0
63, Private,7, Married-civ-spouse, Sales, Husband, White, Male,0,0,22, United-States,0
49, Private,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1
45, Private,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
49, Private,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,1
41, ?,13, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,30, United-States,0
40, Local-gov,12, Divorced, Exec-managerial, Not-in-family, White, Male,8614,0,50, United-States,1
53, State-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
59, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
53, Private,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, Cuba,0
58, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,3908,0,40, United-States,0
60, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,40, United-States,1
46, Private,7, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,35, United-States,1
77, Local-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,3818,0,14, United-States,0
47, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
50, Private,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
54, Self-emp-not-inc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,0
41, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
53, Local-gov,14, Never-married, Exec-managerial, Not-in-family, White, Female,14344,0,50, United-States,1
70, Self-emp-inc,10, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,5, United-States,0
47, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
59, Private,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
52, Private,9, Divorced, Machine-op-inspct, Not-in-family, Black, Male,14344,0,40, United-States,1
59, Self-emp-not-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
45, Self-emp-not-inc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
40, Private,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,0
44, Private,14, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,55, United-States,0
73, Self-emp-not-inc,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
55, Local-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,44, United-States,0
49, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States,1
43, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1
52, Private,4, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,64, United-States,0
60, Private,9, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,0
76, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,0
60, Self-emp-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,25, United-States,0
53, Private,2, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
55, Private,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
54, Self-emp-not-inc,11, Married-civ-spouse, Tech-support, Other-relative, White, Female,0,0,10, United-States,0
44, Self-emp-inc,10, Married-civ-spouse, Sales, Husband, White, Male,5178,0,60, United-States,1
53, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,1
55, State-gov,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,40, India,1
45, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, United-States,0
47, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
49, Federal-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
58, Private,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,55, United-States,1
40, Federal-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
60, Private,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,0
57, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,0
43, Private,10, Never-married, Handlers-cleaners, Own-child, Asian-Pac-Islander, Female,1055,0,40, United-States,0
68, Self-emp-not-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
53, Self-emp-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
44, Private,9, Never-married, Craft-repair, Other-relative, White, Male,0,0,58, United-States,0
58, Private,9, Divorced, Sales, Not-in-family, White, Female,0,0,24, United-States,0
50, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
40, Self-emp-not-inc,14, Married-civ-spouse, Sales, Husband, White, Male,3103,0,50, United-States,0
57, Private,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
44, Private,11, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
49, Private,13, Married-spouse-absent, Transport-moving, Unmarried, White, Male,0,0,30, Columbia,0
43, Federal-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
43, State-gov,9, Never-married, Transport-moving, Not-in-family, White, Male,0,0,60, United-States,0
44, Private,9, Never-married, Other-service, Unmarried, White, Male,0,0,40, United-States,0
48, ?,10, Never-married, ?, Not-in-family, White, Male,8614,0,60, United-States,1
45, Private,5, Married-civ-spouse, Handlers-cleaners, Husband, Asian-Pac-Islander, Male,0,0,40, India,0
58, ?,10, Married-civ-spouse, ?, Husband, White, Male,99999,0,40, United-States,1
40, Private,6, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,0
42, Private,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
57, Local-gov,13, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,0
65, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,20, United-States,0
42, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,50, United-States,1
55, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7688,0,40, United-States,1
72, Private,11, Separated, Other-service, Unmarried, White, Female,6723,0,25, United-States,0
44, Private,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,1485,40, Haiti,0
55, ?,9, Divorced, ?, Not-in-family, White, Female,0,0,40, England,0
61, ?,9, Divorced, ?, Not-in-family, White, Male,4865,0,40, United-States,0
58, Self-emp-not-inc,13, Never-married, Farming-fishing, Own-child, White, Male,0,0,72, United-States,0
43, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
58, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
49, Self-emp-inc,10, Divorced, Sales, Not-in-family, White, Male,0,0,25, United-States,0
50, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
48, Private,15, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,1
70, ?,11, Never-married, ?, Not-in-family, White, Male,0,0,30, United-States,0
49, Self-emp-not-inc,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,0
52, Private,10, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,0
56, Federal-gov,10, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,0
51, Local-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1977,35, United-States,1
60, Self-emp-not-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,60, United-States,1
43, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,0
56, Self-emp-not-inc,10, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,1977,50, United-States,1
44, Private,9, Divorced, Sales, Own-child, White, Male,0,0,38, United-States,0
48, Private,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
52, Private,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
50, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,84, United-States,1
48, Self-emp-inc,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
50, Private,9, Divorced, Machine-op-inspct, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,0
41, Private,9, Divorced, Transport-moving, Unmarried, White, Male,7443,0,40, United-States,0
46, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
51, Self-emp-not-inc,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
43, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,1902,40, United-States,1
55, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,6, United-States,1
47, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,55, United-States,1
65, ?,7, Married-civ-spouse, ?, Husband, White, Male,1797,0,40, United-States,0
54, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, England,1
42, Self-emp-not-inc,11, Married-civ-spouse, Craft-repair, Husband, Asian-Pac-Islander, Male,2885,0,40, United-States,0
42, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,15, United-States,0
47, Federal-gov,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,0,60, United-States,1
45, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
44, Private,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,55, United-States,1
60, ?,4, Widowed, ?, Unmarried, White, Female,0,0,20, United-States,0
41, Self-emp-not-inc,14, Divorced, Sales, Unmarried, White, Male,0,0,5, United-States,1
70, Local-gov,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,12, United-States,0
55, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,5178,0,72, United-States,1
58, Private,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,27, United-States,0
46, Private,9, Never-married, Adm-clerical, Unmarried, White, Female,0,0,37, United-States,0
42, Private,9, Never-married, Sales, Not-in-family, White, Male,0,0,60, United-States,1
45, Federal-gov,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,56, United-States,1
46, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
47, Federal-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,0
51, Private,16, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,99, South,0
42, Private,9, Never-married, Sales, Unmarried, White, Female,0,0,40, United-States,0
65, Private,5, Widowed, Priv-house-serv, Unmarried, Black, Female,0,0,24, United-States,0
41, Private,9, Divorced, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
48, Private,13, Married-spouse-absent, Prof-specialty, Not-in-family, White, Male,0,0,37, United-States,1
50, Private,13, Separated, Prof-specialty, Unmarried, Asian-Pac-Islander, Female,0,0,40, Philippines,0
47, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
54, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,48, United-States,1
46, Private,9, Divorced, Adm-clerical, Own-child, White, Female,0,0,45, United-States,0
54, Private,3, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,1
53, Private,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
53, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,3137,0,40, United-States,0
40, Self-emp-not-inc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
40, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,1
54, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
56, Private,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
41, Local-gov,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,1974,40, United-States,0
62, Private,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,0
90, Local-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,20051,0,60, United-States,1
56, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,1
47, Private,10, Divorced, Sales, Own-child, White, Male,0,0,55, United-States,0
66, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,2267,40, United-States,0
56, State-gov,16, Married-civ-spouse, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,2885,0,40, China,0
51, State-gov,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
57, Private,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
41, Private,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,0
59, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,45, United-States,1
58, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,60, United-States,0
41, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, Black, Male,0,0,40, United-States,0
43, Private,11, Married-civ-spouse, Tech-support, Wife, White, Female,0,1902,32, United-States,1
41, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
50, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,55, United-States,0
50, Private,13, Divorced, Sales, Unmarried, Black, Male,0,0,40, United-States,0
63, Private,10, Divorced, Other-service, Not-in-family, White, Male,0,0,40, United-States,0
60, Private,7, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,30, Hong,0
43, Private,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
52, Local-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,60, United-States,1
51, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
53, Private,7, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,1
53, Federal-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,1
40, State-gov,14, Divorced, Exec-managerial, Unmarried, White, Female,1506,0,40, United-States,0
45, Self-emp-inc,15, Married-civ-spouse, Exec-managerial, Husband, Asian-Pac-Islander, Male,7688,0,40, ?,1
90, Private,10, Never-married, Other-service, Not-in-family, Asian-Pac-Islander, Male,0,0,35, United-States,0
45, Private,10, Divorced, Tech-support, Not-in-family, Black, Female,0,0,40, Trinadad&Tobago,0
49, Private,11, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
42, Private,3, Separated, Adm-clerical, Other-relative, White, Male,0,0,40, El-Salvador,0
55, Local-gov,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
67, Self-emp-not-inc,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,2414,0,80, United-States,0
61, Private,5, Widowed, Exec-managerial, Not-in-family, Black, Male,0,0,65, United-States,0
42, Private,3, Married-civ-spouse, Machine-op-inspct, Wife, White, Female,0,0,38, Mexico,0
61, ?,4, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,1
47, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
52, Private,3, Married-civ-spouse, Sales, Wife, White, Female,0,0,15, El-Salvador,0
47, Self-emp-not-inc,3, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, Italy,1
43, Private,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,0
45, Private,13, Never-married, Transport-moving, Not-in-family, White, Male,0,0,30, United-States,0
47, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,3137,0,40, United-States,0
43, ?,13, Married-civ-spouse, ?, Wife, White, Female,0,0,7, United-States,1
47, Self-emp-not-inc,9, Married-spouse-absent, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
48, Self-emp-not-inc,13, Married-spouse-absent, Exec-managerial, Not-in-family, Black, Male,0,0,40, Jamaica,1
51, Self-emp-inc,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
45, Private,10, Divorced, Other-service, Unmarried, Black, Female,0,0,40, United-States,0
44, Private,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
65, ?,13, Married-civ-spouse, ?, Husband, White, Male,10605,0,40, United-States,1
65, Private,9, Divorced, Other-service, Other-relative, White, Female,0,0,14, United-States,0
56, Self-emp-not-inc,14, Divorced, Sales, Unmarried, White, Female,0,2339,60, United-States,0
56, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
45, Private,9, Separated, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
57, Self-emp-not-inc,15, Married-civ-spouse, Sales, Wife, White, Female,15024,0,35, United-States,1
40, Private,9, Married-civ-spouse, Priv-house-serv, Wife, White, Female,0,0,45, United-States,0
48, Federal-gov,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
42, Private,13, Divorced, Prof-specialty, Unmarried, White, Male,0,653,50, United-States,1
45, Private,13, Never-married, Tech-support, Own-child, White, Male,0,0,40, United-States,0
57, Self-emp-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,1
40, State-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,1
49, Private,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,43, United-States,0
57, Private,11, Widowed, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
58, Self-emp-not-inc,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,0
59, Private,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,56, United-States,0
45, Private,9, Married-civ-spouse, Other-service, Husband, White, Male,0,1902,40, United-States,1
42, State-gov,10, Separated, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
61, Self-emp-inc,15, Separated, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,1
60, Private,10, Widowed, Protective-serv, Not-in-family, Black, Female,0,0,40, United-States,0
45, Private,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
53, Private,10, Widowed, Adm-clerical, Other-relative, White, Female,0,0,22, United-States,0
65, Private,4, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
53, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
42, Private,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
46, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
58, Private,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
54, Private,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Cuba,0
77, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,15, United-States,0
53, ?,9, Divorced, ?, Not-in-family, White, Female,0,0,40, United-States,0
66, Self-emp-inc,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
48, Self-emp-not-inc,15, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,60, United-States,0
44, Private,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,68, United-States,0
40, Private,6, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
45, State-gov,15, Divorced, Prof-specialty, Unmarried, White, Female,0,0,43, United-States,0
51, Federal-gov,10, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,70, ?,0
56, Private,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
44, Private,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,1
40, Private,15, Never-married, Prof-specialty, Not-in-family, White, Female,14084,0,50, United-States,1
44, Private,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
66, Self-emp-not-inc,4, Widowed, Farming-fishing, Unmarried, White, Male,0,0,50, United-States,0
69, Private,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,24, United-States,0
