age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,class
32, Federal-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
34, ?,10, Married-civ-spouse, ?, Wife, White, Female,0,0,4, United-States,0
38, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,0
36, Local-gov,13, Divorced, Prof-specialty, Unmarried, White, Male,0,0,40, United-States,0
35, Federal-gov,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
35, State-gov,10, Divorced, Tech-support, Unmarried, White, Female,0,0,40, United-States,0
21, State-gov,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,30, United-States,0
32, Self-emp-not-inc,11, Divorced, Sales, Unmarried, White, Male,0,0,50, United-States,0
36, Self-emp-not-inc,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,0
27, ?,11, Married-civ-spouse, ?, Wife, Amer-Indian-Eskimo, Female,0,0,40, United-States,1
37, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Philippines,1
37, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
22, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
27, Private,12, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,38, United-States,0
38, Private,13, Divorced, Exec-managerial, Not-in-family, White, Male,3325,0,40, United-States,0
35, Self-emp-not-inc,13, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,45, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,60, United-States,0
22, Self-emp-not-inc,11, Never-married, Farming-fishing, Not-in-family, Amer-Indian-Eskimo, Male,0,0,75, United-States,0
33, Private,9, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,35, United-States,1
34, State-gov,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,1
36, Private,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,0
23, ?,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States,0
30, Federal-gov,10, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, United-States,0
32, State-gov,10, Never-married, Protective-serv, Unmarried, Black, Female,3887,0,40, United-States,0
21, ?,10, Never-married, ?, Own-child, White, Male,0,0,20, United-States,0
35, ?,9, Married-civ-spouse, ?, Husband, White, Male,0,0,30, United-States,0
33, Private,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,50, United-States,0
17, ?,6, Never-married, ?, Other-relative, White, Male,0,0,6, United-States,0
38, Self-emp-inc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,1
29, Self-emp-not-inc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Female,0,1602,40, United-States,0
20, ?,10, Never-married, ?, Unmarried, White, Female,0,0,20, United-States,0
25, ?,9, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,40, United-States,0
36, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,44, United-States,1
37, Local-gov,11, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States,0
36, Private,5, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,0
34, Self-emp-not-inc,13, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, ?,0
32, State-gov,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,10, United-States,0
22, State-gov,13, Never-married, Tech-support, Own-child, White, Female,0,0,40, United-States,0
20, ?,10, Never-married, ?, Own-child, Amer-Indian-Eskimo, Male,0,0,72, United-States,0
34, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
34, ?,8, Separated, ?, Unmarried, Black, Female,0,0,53, United-States,0
37, Private,10, Never-married, Exec-managerial, Unmarried, Black, Female,0,0,40, United-States,0
35, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
30, Private,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
23, Private,13, Never-married, Exec-managerial, Own-child, Asian-Pac-Islander, Male,0,0,24, United-States,0
34, Federal-gov,10, Never-married, Craft-repair, Other-relative, White, Male,0,0,40, United-States,0
36, State-gov,16, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,0
26, Local-gov,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,28, El-Salvador,0
29, Private,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
33, Private,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,0
31, ?,9, Divorced, ?, Unmarried, Black, Female,0,0,20, United-States,0
29, Local-gov,10, Never-married, Other-service, Own-child, White, Female,0,0,10, United-States,0
29, Private,14, Married-civ-spouse, Exec-managerial, Wife, White, Female,0,0,40, United-States,1
19, State-gov,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,15, Japan,0
28, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,0
28, Self-emp-not-inc,7, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, Mexico,0
23, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
26, Self-emp-not-inc,6, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,32, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Male,0,0,45, United-States,0
23, ?,4, Never-married, ?, Not-in-family, White, Female,0,0,40, Mexico,0
31, Local-gov,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
20, Private,9, Never-married, Farming-fishing, Own-child, White, Male,0,0,47, United-States,0
30, Self-emp-not-inc,4, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,0
38, Self-emp-not-inc,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
29, State-gov,10, Divorced, Adm-clerical, Own-child, White, Male,0,0,20, United-States,0
39, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
21, ?,10, Never-married, ?, Own-child, White, Female,0,0,5, United-States,0
36, Self-emp-not-inc,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,1
25, Private,9, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,35, United-States,0
25, Local-gov,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
38, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
23, ?,10, Never-married, ?, Not-in-family, White, Female,0,0,15, United-States,0
34, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
37, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,60, United-States,0
20, Private,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
17, ?,7, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
26, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Male,1055,0,40, United-States,0
28, Self-emp-not-inc,9, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,0
22, Federal-gov,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,0
22, Self-emp-not-inc,10, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
27, Private,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,42, United-States,0
34, Self-emp-not-inc,9, Separated, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
37, State-gov,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,38, United-States,0
39, State-gov,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
31, State-gov,8, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
29, Local-gov,7, Divorced, Other-service, Unmarried, Black, Female,0,0,20, United-States,0
37, State-gov,10, Divorced, Prof-specialty, Unmarried, White, Female,0,0,30, United-States,0
18, Self-emp-not-inc,10, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,50, United-States,0
19, Self-emp-not-inc,7, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,0
23, Self-emp-inc,13, Divorced, Sales, Not-in-family, White, Female,0,0,43, United-States,0
38, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
20, State-gov,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,15, United-States,0
34, Private,9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,0
25, State-gov,10, Never-married, Tech-support, Not-in-family, Black, Male,0,0,40, United-States,0
36, Local-gov,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
19, State-gov,10, Never-married, Adm-clerical, Other-relative, White, Female,0,0,15, Japan,0
21, ?,12, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
27, State-gov,9, Never-married, Protective-serv, Own-child, White, Male,2174,0,40, United-States,0
33, Self-emp-not-inc,9, Never-married, Other-service, Not-in-family, White, Female,0,0,35, United-States,0
38, State-gov,13, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,7688,0,60, India,1
18, Self-emp-not-inc,9, Never-married, Farming-fishing, Other-relative, White, Male,0,0,40, United-States,0
21, Local-gov,10, Never-married, Other-service, Not-in-family, White, Female,0,2001,40, United-States,0
31, Self-emp-not-inc,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
18, Local-gov,7, Never-married, Adm-clerical, Other-relative, White, Female,0,0,25, United-States,0
39, Federal-gov,9, Never-married, Armed-Forces, Not-in-family, White, Male,0,0,50, United-States,0
39, Local-gov,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,30, United-States,0
32, Local-gov,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
37, Local-gov,10, Separated, Protective-serv, Own-child, Other, Male,0,0,52, United-States,0
22, State-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,15, United-States,0
23, ?,6, Never-married, ?, Own-child, Black, Female,0,0,40, United-States,0
18, State-gov,7, Never-married, Other-service, Own-child, White, Male,0,0,8, United-States,0
26, State-gov,10, Never-married, Protective-serv, Own-child, White, Male,0,0,40, United-States,0
23, Federal-gov,10, Never-married, Craft-repair, Unmarried, Amer-Indian-Eskimo, Male,0,0,40, United-States,0
37, Self-emp-not-inc,9, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,35, United-States,1
38, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,72, United-States,0
24, Local-gov,10, Never-married, Protective-serv, Unmarried, Other, Male,1151,0,40, United-States,0
33, Private,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,52, United-States,0
33, Self-emp-not-inc,12, Divorced, Sales, Not-in-family, White, Male,0,0,60, United-States,0
23, State-gov,3, Never-married, Transport-moving, Not-in-family, White, Male,0,0,35, United-States,0
34, Local-gov,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,1579,40, United-States,0
30, ?,13, Never-married, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,50, Taiwan,0
32, Self-emp-not-inc,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,47, United-States,0
35, Self-emp-not-inc,14, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
24, Private,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,0
37, Local-gov,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,43, United-States,0
34, Local-gov,10, Married-civ-spouse, Other-service, Wife, White, Female,0,0,40, United-States,0
24, State-gov,9, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,20, United-States,0
35, Private,9, Divorced, Craft-repair, Own-child, White, Male,0,0,20, United-States,0
25, ?,13, Never-married, ?, Own-child, White, Female,0,0,30, United-States,0
25, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,7298,0,60, United-States,1
31, Private,11, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
37, Private,10, Never-married, Other-service, Other-relative, Asian-Pac-Islander, Male,0,0,30, Vietnam,0
36, State-gov,11, Married-spouse-absent, Protective-serv, Own-child, White, Female,0,0,40, Germany,0
21, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25, Local-gov,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,40, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Female,0,0,10, United-States,0
39, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
20, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
38, Private,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,0
22, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
27, Local-gov,13, Never-married, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
25, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,0
30, Local-gov,4, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
35, Self-emp-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,1740,40, United-States,0
28, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
25, Local-gov,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,38, United-States,1
36, Federal-gov,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,70, United-States,0
29, Self-emp-inc,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, United-States,0
29, ?,13, Married-spouse-absent, ?, Not-in-family, White, Male,0,0,50, United-States,0
28, Local-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
19, State-gov,10, Never-married, Prof-specialty, Own-child, White, Male,0,0,10, United-States,0
25, Private,9, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, United-States,0
21, State-gov,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,43, United-States,0
28, Private,10, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,40, United-States,0
35, Private,9, Married-civ-spouse, Sales, Husband, White, Male,0,1902,40, United-States,1
26, Self-emp-inc,9, Never-married, Sales, Own-child, White, Male,0,0,50, United-States,0
25, Private,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0
23, ?,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,0
32, Private,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
30, Local-gov,11, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,0
37, Local-gov,10, Married-spouse-absent, Adm-clerical, Unmarried, Black, Female,0,0,27, United-States,0
32, State-gov,13, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,37, United-States,0
32, Self-emp-not-inc,11, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
25, Self-emp-not-inc,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,0
32, Self-emp-inc,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,0
35, ?,7, Separated, ?, Not-in-family, White, Female,6849,0,60, United-States,0
28, ?,11, Separated, ?, Unmarried, White, Female,0,0,40, Mexico,0
36, Federal-gov,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,0
37, State-gov,11, Never-married, Prof-specialty, Unmarried, Black, Female,5455,0,40, United-States,0
31, Local-gov,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,43, United-States,0
20, ?,10, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
35, Self-emp-not-inc,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,30, United-States,0
35, ?,9, Married-civ-spouse, ?, Wife, Black, Female,0,0,40, United-States,0
23, Self-emp-not-inc,9, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,25, Mexico,0
27, Private,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,0
37, Self-emp-not-inc,12, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, United-States,1
34, State-gov,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,0
32, Local-gov,9, Never-married, Transport-moving, Unmarried, Black, Female,0,0,37, United-States,0
23, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,0
25, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
30, Local-gov,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,33, United-States,1
35, Self-emp-not-inc,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States,0
17, Private,7, Never-married, Craft-repair, Own-child, White, Male,0,0,20, United-States,0
24, Self-emp-not-inc,10, Never-married, Prof-specialty, Not-in-family, Asian-Pac-Islander, Male,0,0,40, United-States,0
29, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1740,70, United-States,0
24, Self-emp-inc,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
31, Private,11, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States,0
18, Federal-gov,7, Never-married, Other-service, Own-child, Asian-Pac-Islander, Male,0,0,15, Philippines,0
36, Self-emp-not-inc,13, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,1
33, Private,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,45, United-States,0
39, Private,9, Never-married, Sales, Not-in-family, White, Male,0,0,55, United-States,0
18, State-gov,9, Never-married, Sales, Not-in-family, Black, Female,0,0,30, United-States,0
27, Federal-gov,13, Never-married, Transport-moving, Other-relative, White, Male,0,0,35, United-States,0
36, ?,9, Never-married, ?, Unmarried, White, Female,0,0,40, United-States,0
34, Local-gov,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,0
19, Private,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,0
29, ?,9, Never-married, ?, Not-in-family, White, Male,0,0,40, United-States,0
35, Self-emp-not-inc,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,0
21, Private,13, Never-married, Sales, Own-child, White, Male,0,0,30, United-States,0
18, Private,7, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,0
36, Local-gov,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,65, United-States,0
39, Private,9, Separated, Machine-op-inspct, Not-in-family, Black, Male,2176,0,40, United-States,0
22, ?,10, Separated, ?, Own-child, White, Male,0,0,25, United-States,0
30, Self-emp-inc,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,0
35, Self-emp-not-inc,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,75, United-States,0
21, Federal-gov,8, Never-married, Adm-clerical, Own-child, Black, Male,0,0,25, United-States,0
24, Private,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,0
30, State-gov,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,1
38, ?,11, Separated, ?, Unmarried, White, Female,0,0,25, United-States,0
25, Private,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
37, Self-emp-inc,6, Never-married, Transport-moving, Not-in-family, White, Male,0,2559,50, United-States,1
24, Federal-gov,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,1974,40, United-States,0
26, Self-emp-inc,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,50, United-States,0
21, Private,10, Never-married, Sales, Own-child, White, Male,0,0,24, United-States,0
33, Local-gov,3, Never-married, Other-service, Unmarried, Other, Female,0,0,40, El-Salvador,0
19, ?,9, Married-civ-spouse, ?, Wife, White, Female,0,0,36, United-States,0
27, Private,9, Never-married, Machine-op-inspct, Own-child, Black, Male,0,0,40, United-States,0
28, Local-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
22, Self-emp-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
24, ?,5, Never-married, ?, Own-child, White, Female,0,0,20, United-States,0
30, Private,10, Never-married, Handlers-cleaners, Unmarried, White, Female,0,0,40, United-States,0
20, ?,9, Never-married, ?, Other-relative, White, Male,0,0,40, El-Salvador,0
28, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,50, United-States,1
37, Self-emp-inc,13, Married-civ-spouse, Craft-repair, Husband, White, Male,15024,0,55, United-States,1
20, ?,6, Separated, ?, Unmarried, White, Female,0,0,40, United-States,0
37, Local-gov,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, ?,0
33, State-gov,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
37, ?,9, Divorced, ?, Not-in-family, Asian-Pac-Islander, Female,0,0,42, ?,0
36, Local-gov,9, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, China,1
30, Federal-gov,15, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, ?,0
34, Self-emp-inc,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, United-States,0
39, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,72, United-States,1
32, Private,7, Never-married, Craft-repair, Not-in-family, Asian-Pac-Islander, Male,0,0,40, India,0
28, State-gov,10, Separated, Exec-managerial, Own-child, White, Male,0,2339,40, United-States,0
30, Local-gov,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,0
27, Self-emp-inc,13, Never-married, Exec-managerial, Own-child, White, Female,0,0,40, United-States,0
34, State-gov,9, Divorced, Transport-moving, Unmarried, White, Female,0,0,40, United-States,0
23, Local-gov,9, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
33, Federal-gov,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,0
24, State-gov,13, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,20, United-States,0
20, ?,10, Never-married, ?, Own-child, White, Male,0,0,15, United-States,0
25, Self-emp-not-inc,9, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,0
20, Private,9, Married-civ-spouse, Sales, Own-child, White, Male,0,0,40, United-States,0
19, Self-emp-not-inc,10, Never-married, Craft-repair, Own-child, White, Female,0,0,25, United-States,0
31, Self-emp-not-inc,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
21, State-gov,10, Never-married, Craft-repair, Own-child, White, Male,0,0,35, United-States,0
38, Local-gov,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
33, Private,9, Divorced, Adm-clerical, Own-child, White, Male,0,0,40, United-States,0
28, Local-gov,12, Married-civ-spouse, Protective-serv, Husband, White, Male,0,2002,40, England,0
30, Federal-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, Japan,0
35, Private,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,1
26, State-gov,10, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,0
19, Private,10, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,0
29, Local-gov,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
37, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,1
32, ?,9, Divorced, ?, Unmarried, White, Female,0,0,28, United-States,0
31, State-gov,1, Never-married, Other-service, Not-in-family, White, Male,0,0,24, United-States,0
37, Private,11, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
33, Private,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
33, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,1
35, ?,10, Never-married, ?, Unmarried, White, Male,0,0,10, United-States,0
20, Local-gov,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,0
32, Private,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States,1
39, Self-emp-not-inc,9, Divorced, Farming-fishing, Not-in-family, White, Male,8614,0,50, United-States,1
21, ?,10, Never-married, ?, Own-child, White, Female,0,0,40, United-States,0
30, Federal-gov,13, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,30, Japan,0
26, Self-emp-not-inc,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,99, United-States,0
33, Local-gov,10, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,0
22, Local-gov,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,55, United-States,0
28, Local-gov,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,0
18, Local-gov,9, Never-married, Other-service, Own-child, White, Male,0,0,60, United-States,0
32, Local-gov,9, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,0
34, Self-emp-inc,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,62, United-States,1
27, Self-emp-not-inc,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0
20, Federal-gov,9, Never-married, Adm-clerical, Other-relative, White, Male,0,0,20, United-States,0
37, Federal-gov,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,0
18, Private,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,0
19, ?,10, Never-married, ?, Own-child, White, Female,0,0,45, United-States,0
30, State-gov,14, Married-civ-spouse, Prof-specialty, Husband, Asian-Pac-Islander, Male,0,0,20, Taiwan,0
38, State-gov,16, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1
34, Local-gov,14, Separated, Prof-specialty, Unmarried, White, Female,0,0,40, United-States,0
27, Private,12, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,1
23, Private,6, Never-married, Craft-repair, Own-child, Black, Female,0,0,40, United-States,0
31, Self-emp-not-inc,13, Married-spouse-absent, Exec-managerial, Not-in-family, White, Male,0,1980,60, United-States,0
33, Local-gov,11, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,0
34, Self-emp-not-inc,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,1
35, Local-gov,9, Separated, Adm-clerical, Unmarried, White, Female,0,0,38, United-States,0
22, ?,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,0
33, Private,12, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,50, United-States,0
31, State-gov,14, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, United-States,0
27, State-gov,14, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, Scotland,0
21, Self-emp-not-inc,4, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,0
26, Private,10, Never-married, Other-service, Own-child, White, Male,0,0,20, United-States,0
36, State-gov,14, Divorced, Prof-specialty, Unmarried, White, Male,5455,0,30, United-States,0
29, ?,10, Divorced, ?, Own-child, Black, Male,0,0,40, United-States,0
39, State-gov,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,0
31, State-gov,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,0
34, Self-emp-inc,13, Divorced, Sales, Unmarried, White, Female,0,0,40, United-States,0
26, State-gov,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,35, United-States,0
